1	0.8495069672547149	0.8141062612113457	0.13512543444870573	0.0889563822464704	0.2012407698747768	0.5273910787742153	0.8656456500560255	0.9457871329885992	1
2	0.8791234727018332	0.026955236252685366	0.4953006458369843	0.7776952836589471	0.4938611148273845	0.0373037165049287	0.8765326746142001	0.37311399316642324	1
3	0.3970173862545924	0.5064285990566136	0.9601050150131366	0.4135141434425169	0.22851290384030454	0.864498789314575	0.32127293615863106	0.06819976553171392	0
4	0.9775450109253458	0.2638147609720741	0.15701549043057306	0.3074836906199139	0.7485785673983021	0.5722043099980193	0.8132294186304575	0.2498627576032484	1
5	0.6859271280250742	0.3622996990215591	0.9826998253904989	0.7913653697805645	0.9107671844452617	0.7444912640136281	0.1441852195721378	0.6982165614727736	1
6	0.36863579990993334	0.827963075293985	0.15194187538619497	0.849614757046728	0.6076658319156617	0.5197563731259895	0.7472676926540681	0.18708162160519315	0
7	0.44533851340739017	0.8881199306036776	0.6818765050299245	0.7604549744994985	0.9373869004517035	0.6336223055255996	0.7258861168704133	0.707940230238154	1
8	0.7757641101357234	0.2522866693576449	0.21074334342950996	0.8013305309250461	0.0767432125087838	0.7488891048231062	0.018460574008410835	0.11268247702219603	0
9	0.34486156799718926	0.0569040869925147	0.09016171231798686	0.22997313289679178	0.9208321840902093	0.0921713328666256	0.7722033835609441	0.5455742812099902	0
10	0.13567261874067071	0.4574890236116541	0.8478823568448897	0.864854189194087	0.544954965017615	0.46575298194473946	0.6470891244770467	0.993109705999842	1
11	0.7340078077363827	0.4168384781958794	0.11870189427856781	0.9263130028227657	0.7808148561704482	0.49465846192638385	0.9916309822616945	0.7409798890637349	1
12	0.46900385164449254	0.19152434107068894	0.04088926520683012	0.8204002625296701	0.7567112419020662	0.5343948949243429	0.6066440569452961	0.6049989410685874	0
13	0.40565399650878975	0.2846754463767509	0.5814927806934872	0.42346787410799913	0.2933698449900508	0.7833256623344091	0.593149030765449	0.34212325892725837	0
14	0.672363159951838	0.9133978066272957	0.7945721832627245	0.3143900052202917	0.2956676893127699	0.6547849120995626	0.11538568211701161	0.4574972834821397	1
15	0.06576968088622592	0.5231885059629636	0.6309635980233457	0.6829276635392434	0.6137005628104621	0.6072050381004377	0.8250147552713135	0.1824574977524912	0
16	0.5672222472296419	0.3639291995123307	0.4239035780442828	0.746884775437033	0.1600707589949394	0.5969453978572159	0.6161095109885119	0.781378662412989	1
